epoch_time,ankle_angle,goal_angle,servo_command,vibe_command_0,vibe_command_1,vibe_command_2,vibe_command_3,vibe_command_4,vibe_command_5,vibe_command_6,vibe_command_7
1749018116.640223,131.884498,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018116.676170,131.946983,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018116.707656,131.891160,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018116.741499,132.294211,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018116.790985,132.574023,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018116.811667,132.312269,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018116.834123,132.497640,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018116.873810,133.148017,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018116.906909,132.468073,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018116.939172,131.617416,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018116.971148,131.491045,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018117.002136,129.628363,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018117.038545,128.844159,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018117.074452,126.974692,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018117.107035,126.565106,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018117.139069,125.587194,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018117.174994,124.361174,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018117.208458,123.332390,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018117.239639,121.704900,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,250.000000,250.000000,250.000000,250.000000
1749018117.275857,120.154340,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,241.000000,241.000000,241.000000,241.000000
1749018117.308787,119.349055,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,234.000000,234.000000,234.000000,234.000000
1749018117.337320,118.319637,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,226.000000,226.000000,226.000000,226.000000
1749018117.369969,117.088730,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,216.000000,216.000000,216.000000,216.000000
1749018117.402061,115.368112,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,202.000000,202.000000,202.000000,202.000000
1749018117.434443,113.590260,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,188.000000,188.000000,188.000000,188.000000
1749018117.472134,112.203266,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,177.000000,177.000000,177.000000,177.000000
1749018117.503925,111.082936,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,168.000000,168.000000,168.000000,168.000000
1749018117.538391,109.306197,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,154.000000,154.000000,154.000000,154.000000
1749018117.572772,108.797007,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,150.000000,150.000000,150.000000,150.000000
